DBpedia Link,Abstract
http://dbpedia.org/resource/Principality_of_Dukagjini,"The Principality of Dukagjini (Albanian: Principata e Dukagjinit) refers to the domains (zotërimet) of the Albanian Dukagjini family in northern Albania and wester part of the modern-day territory of Kosovo in the 14th century and 15th century. At their maximum extent, the domains of the Dukagjini extended from Upper Zadrima in the northwest to the Plain of Dukagjini in western Kosovo. The political center of the Dukagjini family was Lezhë until 1393 when it was surrendered to Venice in order to not fall under the Ottomans. The Ottoman sanjak of Dukagjin was named after the rule of the family in the areas that formed it. The Dukagjini family appears for the first time in historical record in 1281, when their progenitor Gjin Tanushi took the title of dux. They may have been descendants of the earlier Progoni family which roughly claimed the same territory as they.The Dukagjini formed their independent domains when they rebelled against the Balšić noble family. This event must have happened by 1387, because that year the brothers Pal and Lekë Dukagjini signed a trade agreement with the Republic of Ragusa and allowed free passage to the republic's merchants through their territories. It was later ruled by Pal's descendants, Tanush Dukagjini, and Pal Dukagjini II. In June 1393, the two Dukagjini brothers ceded it to Venice, which it kept until 1478 - despite later attempts by the family to retake the city. The difficult to access mountainous hinterland in the east remained under the control of the Dukagjini. In 1398, Little Tanush (son of Pal I), surrendered to the Ottomans, but in 1402, after their defeat at Ankara and the capture of Sultan Bayezid I, he freed himself from them. The main representatives of the Dukagjini in the 15th century were Pal II with his sons Lekë III. and Nikollë II. Dukagjini († 1454). Pal Dukagjini and his son Nikollë participated in Skanderbeg's assembly of Lezha on March 2, 1444, as vassals of Lekë Zaharia, the lord of Sati and Danja. Lekë III. apologized for not being able to attend the meeting. After the death of Pal II (1446) Lekë took over the Dukagjini and Nikollë took part in the Albanian-Venetian War (1447–1448)."
http://dbpedia.org/resource/Principality_of_Elba,"The Principality of Elba (Italian: Principato d'Elba) was a non-hereditary monarchy established by the Treaty of Fontainebleau on 11 April 1814. It lasted less than a year, and its only head was Napoleon Bonaparte, who would return to rule in France before his ultimate defeat and the dissolution of the Principality."
http://dbpedia.org/resource/Principality_of_Erfurt,"The Principality of Erfurt (German: Fürstentum Erfurt; French: Principauté d'Erfurt) was a small state in modern Thuringia, Germany, that existed from 1807 to 1814, comprising the modern city of Erfurt and the surrounding land. It was subordinate directly to Napoleon, the Emperor of the French, rather than being a part of the Confederation of the Rhine. After nearly 3 months of siege, the city fell to Prussian, Austrian and Russian forces. Having mainly been Prussian territory before the Napoleonic Wars, most of the lands were restored to Prussia by the Congress of Vienna."
http://dbpedia.org/resource/Principality_of_Farghana,"The Principality of Farghana (also spelled Ferghana, Fergana, and Fargana), was a local Iranian dynasty of Sogdian origin, which ruled the Farghana region from an unknown date to 819. The rulers of the region were known by their titles of “ikhshid” and “dehqan”. The capital of the principality was Akhsikath."
http://dbpedia.org/resource/Principality_of_Fürstenberg,"Fürstenberg was a county (German: Grafschaft), and later a principality (Fürstentum), of the Holy Roman Empire in Swabia, which was located in present-day southern Baden-Württemberg, Germany. Its ruling family was the House of Fürstenberg."
http://dbpedia.org/resource/Principality_of_Göttingen,"The Principality of Göttingen (German: Fürstentum Göttingen) was a subdivision of the Duchy of Brunswick-Lüneburg in the Holy Roman Empire, with Göttingen as its capital. It was split off from the Principality of Brunswick-Wolfenbüttel in 1286 in the course of an estate division among members of the ruling House of Welf. In 1495 the Göttingen lands were incorporated as integral part of the newly established Brunswick Principality of Calenberg, with which they stayed united until the territory was merged into the Electorate of Hanover."
http://dbpedia.org/resource/Principality_of_Hungary,"The (Grand) Principality of Hungary or Duchy of Hungary (Hungarian: Magyar Nagyfejedelemség: ""Hungarian Grand Principality"" Byzantine Greek: Τουρκία) was the earliest documented Hungarian state in the Carpathian Basin, established 895 or 896, following the 9th century Hungarian conquest of the Carpathian Basin. The Hungarians, a semi-nomadic people forming a tribal alliance led by Árpád (founder of the Árpád dynasty) arrived from Etelköz which was their earlier principality east of the Carpathians. During the period, the power of the Hungarian Grand Prince seemed to be decreasing irrespective of the success of the Hungarian military raids across Europe. The tribal territories, ruled by Hungarian warlords (chieftains), became semi-independent polities (e.g., the domains of Gyula the Younger in Transylvania). These territories were united again only under the rule of St. Stephen. The semi-nomadic Hungarian population adopted settled life. The chiefdom society changed to a state society. From the second half of the 10th century, Christianity started to spread. The principality was succeeded by the Christian Kingdom of Hungary with the coronation of St Stephen I at Esztergom on Christmas Day 1000 (its alternative date is 1 January 1001). The Hungarian historiography calls the entire period from 896 to 1000 ""the age of principality""."
http://dbpedia.org/resource/Principality_of_Hutt_River,"The Principality of Hutt River, often referred to by its former name, the Hutt River Province, was a micronation in Australia. The principality claimed to be an independent sovereign state, founded on 21 April 1970. It was dissolved on 3 August 2020. The principality was located 517 km (354 mi) north of Perth, near the town of Northampton in the state of Western Australia. It had an area of 75 square kilometres (29 sq mi), making it larger than several recognized countries. It was not recognised as a country by the Australian Government nor any other national government, and the High Court of Australia and Supreme Court of Western Australia rejected submissions arguing that it was not subject to Australian laws. The principality was a regional tourist attraction until it announced it was closed to tourists after 31 January 2020. It issued its own currency, stamps and passports (which are not recognised by the Australian government or any other government). The micronation was founded on 21 April 1970 when Leonard Casley declared his farm to be an independent country, the Hutt River Province. He attempted to secede from Australia over a dispute concerning wheat production quotas. A few years later, Casley began styling himself as ""Prince Leonard"" and granting family members royal titles, although he did not include the word ""principality"" in the official name until 2006. In February 2017, at the age of 91 and after ruling for 45 years, Casley abdicated the throne in favour of his youngest son, Prince Graeme. Prince Leonard died on 13 February 2019. In December 2019 the principality announced that it would close its borders and cease its external government services as of 31 January 2020, until further notice. On 3 August 2020 the principality formally dissolved."
http://dbpedia.org/resource/Principality_of_Islandia,"The Principality of Islandia is an incipient micronation that claims Coffee Caye in the Caribbean Sea off the coast of Belize as its territory. Coffee Caye is a currently uninhabited island of 1.2 acres (0.5 ha) a short boat trip from Belize City. Founded in 2018 by Gareth Johnson and Marshall Mayer, the project is the first attempt to create a micronation to be crowdfunded. At present the island, which is covered in mangroves and surrounded by coral reefs, can be rented for camping excursions."
http://dbpedia.org/resource/Principality_of_Kalmat,"After the fall of the Makran Sultanate (mid 12 - early 14 century AD) the subsequent Baloch state of Kalmat (14 - mid 17 century) flourished in the coastal region stretching from Pasni to the south in the Hub River. They actively participated in maritime trade, and Kalmat became a prosperous state and served as a stronghold for the further advance of the Kalmati tribe into the Habb and Indus valleys. The kingdom was ruled by Baloch chiefs with the title Malik from Khub Malir."
http://dbpedia.org/resource/Principality_of_Khachen,"The Principality of Khachen (Armenian: Խաչենի իշխանություն, romanized: Khacheni ishkhanutyun) was a medieval Armenian principality on the territory of historical Artsakh (present-day Nagorno-Karabakh). The provinces of Artsakh and Utik were attached to the Kingdom of Armenia in antiquity. In the early medieval period, these provinces were under Sassanid or Arab suzerainty until the establishment of the Bagratid Kingdom of Armenia in the 9th century. From the 12th century the Armenian Principality of Khachen dominated the region. The Byzantine emperor Constantine VII addressed his letters to the prince of Khachen with the inscription ""To Prince of Khachen, Armenia."" According to Abū Dulaf, an Arab traveller of the time, Khachen was an Armenian principality immediately south of Barda'a (modern-day Barda, Azerbaijan). The Armenian princely family of Hasan Jalalyan began ruling much of Khachen and Artsakh in 1214. In 1216, the Jalalyans founded the Gandzasar monastery which became the seat of the Armenian Apostolic Catholicos of Albania, forced to Khachen from Partav (Barda) by the steady Islamization of the city. The Khamsa (The Five) principalities maintained Armenian autonomy in the region throughout the Persian-Ottoman Wars. In 1603 the Persians established a protectorate over the Khamsa and sponsored the establishment of a Karabakh Khanate in 1750. The name Khamsa, which was used by Arabs for the state, refers to the five Armenian Melikdoms who ruled the state."
